HW,kernel,stride,Cin,Cout,FLOPs,latency
13,5,1,32,16,4326400,0.189
13,5,1,64,6,3244800,0.311
13,5,1,64,16,8652800,0.298
13,5,1,128,6,6489600,0.523
13,5,1,128,16,17305600,0.519
13,5,1,256,6,12979200,0.948
13,5,1,256,16,34611200,0.954
13,5,1,512,6,25958400,1.818
13,5,1,512,16,69222400,1.824
13,5,1,1024,6,51916800,3.231
13,5,1,1024,16,138444800,2.792
13,5,2,3,6,44100,0.144
13,5,2,3,16,117600,0.156
13,5,2,6,6,88200,0.113
13,5,2,6,16,235200,0.117
13,5,2,16,6,235200,0.134
13,5,2,16,16,627200,0.133
13,5,2,32,6,470400,0.193
13,5,2,32,16,1254400,0.195
13,5,2,64,6,940800,0.296
13,5,2,64,16,2508800,0.295
13,5,2,128,6,1881600,0.514
13,5,2,128,16,5017600,0.519
13,5,2,256,6,3763200,0.786
13,5,2,256,16,10035200,0.792
13,5,2,512,6,7526400,1.437
13,5,2,512,16,20070400,1.442
13,5,2,1024,6,15052800,2.857
13,5,2,1024,16,40140800,2.591
13,5,4,3,6,14400,0.141
13,5,4,3,16,38400,0.142
13,5,4,6,6,28800,0.11
13,5,4,6,16,76800,0.11
13,5,4,16,6,76800,0.135
13,5,4,16,16,204800,0.138
13,5,4,32,6,153600,0.195
13,5,4,32,16,409600,0.196
13,5,4,64,6,307200,0.297
13,5,4,64,16,819200,0.295
13,5,4,128,6,614400,0.517
13,5,4,128,16,1638400,0.514
13,5,4,256,6,1228800,0.792
13,5,4,256,16,3276800,0.794
13,5,4,512,6,2457600,1.438
13,5,4,512,16,6553600,1.445
13,5,4,1024,6,4915200,2.785
13,5,4,1024,16,13107200,2.283
13,7,1,3,6,298116,0.116
13,7,1,3,16,794976,0.115
13,7,1,6,6,596232,0.113
13,7,1,6,16,1589952,0.122
13,7,1,16,6,1589952,0.189
13,7,1,16,16,4239872,0.193
13,7,1,32,6,3179904,0.29
13,7,1,32,16,8479744,0.296
13,7,1,64,6,6359808,0.51
13,7,1,64,16,16959488,0.505
13,7,1,128,6,12719616,0.929
13,7,1,128,16,33918976,0.945
13,7,1,256,6,25439232,1.783
13,7,1,256,16,67837952,1.662
13,7,1,512,6,50878464,2.989
13,7,1,512,16,135675904,2.48
13,7,1,1024,6,101756928,4.157
13,7,1,1024,16,271351808,2.871
13,7,2,3,6,86436,0.11
13,7,2,3,16,230496,0.112
13,7,2,6,6,172872,0.13
13,7,2,6,16,460992,0.126
13,7,2,16,6,460992,0.186
13,7,2,16,16,1229312,0.187
13,7,2,32,6,921984,0.292
13,7,2,32,16,2458624,0.318
13,7,2,64,6,1843968,0.504
13,7,2,64,16,4917248,0.516
13,7,2,128,6,3687936,0.77
13,7,2,128,16,9834496,0.774
13,7,2,256,6,7375872,1.405
13,7,2,256,16,19668992,1.41
13,7,2,512,6,14751744,2.692
13,7,2,512,16,39337984,2.363
13,7,2,1024,6,29503488,3.371
13,7,2,1024,16,78675968,2.941
13,7,4,3,6,28224,0.108
13,7,4,3,16,75264,0.111
13,7,4,6,6,56448,0.124
13,7,4,6,16,150528,0.121
13,7,4,16,6,150528,0.186
13,7,4,16,16,401408,0.188
13,7,4,32,6,301056,0.289
13,7,4,32,16,802816,0.316
13,7,4,64,6,602112,0.501
13,7,4,64,16,1605632,0.5
13,7,4,128,6,1204224,0.766
13,7,4,128,16,3211264,0.769
13,7,4,256,6,2408448,1.398
13,7,4,256,16,6422528,1.405
13,7,4,512,6,4816896,2.637
13,7,4,512,16,12845056,1.833
13,7,4,1024,6,9633792,3.449
13,7,4,1024,16,25690112,2.812
13,9,1,3,6,492804,0.116
13,9,1,3,16,1314144,0.118
13,9,1,6,6,985608,0.148
13,9,1,6,16,2628288,0.147
13,9,1,16,6,2628288,0.255
13,9,1,16,16,7008768,0.26
13,9,1,32,6,5256576,0.438
13,9,1,32,16,14017536,0.436
13,9,1,64,6,10513152,0.782
13,9,1,64,16,28035072,0.785
13,9,1,128,6,21026304,1.477
13,9,1,128,16,56070144,1.487
13,9,1,256,6,42052608,2.874
13,9,1,256,16,112140288,2.186
13,9,1,512,6,84105216,3.897
13,9,1,512,16,224280576,2.961
13,9,1,1024,6,168210432,5.151
13,9,1,1024,16,448561152,4.929
13,9,2,3,6,142884,0.108
13,9,2,3,16,381024,0.113
13,9,2,6,6,285768,0.146
13,9,2,6,16,762048,0.147
13,9,2,16,6,762048,0.255
13,9,2,16,16,2032128,0.256
13,9,2,32,6,1524096,0.431
13,9,2,32,16,4064256,0.431
13,9,2,64,6,3048192,0.666
13,9,2,64,16,8128512,0.659
13,9,2,128,6,6096384,1.183
13,9,2,128,16,16257024,1.192
13,9,2,256,6,12192768,2.3
13,9,2,256,16,32514048,2.305
13,9,2,512,6,24385536,3.769
13,9,2,512,16,65028096,3.097
13,9,2,1024,6,48771072,5.493
13,9,2,1024,16,130056192,4.818
13,9,4,3,6,46656,0.109
13,9,4,3,16,124416,0.111
13,9,4,6,6,93312,0.145
13,9,4,6,16,248832,0.146
13,9,4,16,6,248832,0.252
13,9,4,16,16,663552,0.254
13,9,4,32,6,497664,0.427
13,9,4,32,16,1327104,0.427
13,9,4,64,6,995328,0.653
13,9,4,64,16,2654208,0.657
13,9,4,128,6,1990656,1.182
13,9,4,128,16,5308416,1.188
13,9,4,256,6,3981312,2.266
13,9,4,256,16,10616832,2.28
13,9,4,512,6,7962624,4.404
13,9,4,512,16,21233664,2.621
13,9,4,1024,6,15925248,4.648
13,9,4,1024,16,42467328,4.753
8,1,1,3,6,2304,0.108
8,1,1,3,16,6144,0.126
8,1,1,6,6,4608,0.128
8,1,1,6,16,12288,0.122
8,1,1,16,6,12288,0.125
8,1,1,16,16,32768,0.123
8,1,1,32,6,24576,0.105
8,1,1,32,16,65536,0.124
8,1,1,64,6,49152,0.147
8,1,1,64,16,131072,0.122
8,1,1,128,6,98304,0.151
8,1,1,128,16,262144,0.12
8,1,1,256,6,196608,0.124
8,1,1,256,16,524288,0.132
8,1,1,512,6,393216,0.147
8,1,1,512,16,1048576,0.151
8,1,1,1024,6,786432,0.217
8,1,1,1024,16,2097152,0.216
8,1,2,3,6,576,0.114
8,1,2,3,16,1536,0.124
8,1,2,6,6,1152,0.112
8,1,2,6,16,3072,0.12
8,1,2,16,6,3072,0.111
8,1,2,16,16,8192,0.137
8,1,2,32,6,6144,0.114
8,1,2,32,16,16384,0.136
8,1,2,64,6,12288,0.169
8,1,2,64,16,32768,0.123
8,1,2,128,6,24576,0.15
8,1,2,128,16,65536,0.119
8,1,2,256,6,49152,0.12
8,1,2,256,16,131072,0.129
8,1,2,512,6,98304,0.15
8,1,2,512,16,262144,0.157
8,1,2,1024,6,196608,0.219
8,1,2,1024,16,524288,0.22
8,1,4,3,6,144,0.116
8,1,4,3,16,384,0.118
8,1,4,6,6,288,0.116
8,1,4,6,16,768,0.122
8,1,4,16,6,768,0.112
8,1,4,16,16,2048,0.13
8,1,4,32,6,1536,0.146
8,1,4,32,16,4096,0.12
8,1,4,64,6,3072,0.151
8,1,4,64,16,8192,0.118
8,1,4,128,6,6144,0.149
8,1,4,128,16,16384,0.123
8,1,4,256,6,12288,0.123
8,1,4,256,16,32768,0.135
8,1,4,512,6,24576,0.156
8,1,4,512,16,65536,0.15
8,1,4,1024,6,49152,0.218
8,1,4,1024,16,131072,0.214
8,3,1,3,6,20736,0.149
8,3,1,3,16,55296,0.154
8,3,1,6,6,41472,0.149
8,3,1,6,16,110592,0.146
8,3,1,16,6,110592,0.111
8,3,1,16,16,294912,0.117
8,3,1,32,6,221184,0.157
8,3,1,32,16,589824,0.142
8,3,1,64,6,442368,0.136
8,3,1,64,16,1179648,0.138
8,3,1,128,6,884736,0.157
8,3,1,128,16,2359296,0.147
8,3,1,256,6,1769472,0.148
8,3,1,256,16,4718592,0.149
8,3,1,512,6,3538944,0.157
8,3,1,512,16,9437184,0.202
8,3,1,1024,6,7077888,0.225
8,3,1,1024,16,18874368,0.286
8,3,2,3,6,5184,0.142
8,3,2,3,16,13824,0.142
8,3,2,6,6,10368,0.141
8,3,2,6,16,27648,0.153
8,3,2,16,6,27648,0.118
8,3,2,16,16,73728,0.11
8,3,2,32,6,55296,0.165
8,3,2,32,16,147456,0.196
8,3,2,64,6,110592,0.259
8,3,2,64,16,294912,0.271
8,3,2,128,6,221184,0.466
8,3,2,128,16,589824,0.469
8,3,2,256,6,442368,0.382
8,3,2,256,16,1179648,0.384
8,3,2,512,6,884736,0.686
8,3,2,512,16,2359296,0.688
8,3,2,1024,6,1769472,1.293
8,3,2,1024,16,4718592,1.306
8,3,4,3,6,1296,0.159
8,3,4,3,16,3456,0.146
8,3,4,6,6,2592,0.144
8,3,4,6,16,6912,0.149
8,3,4,16,6,6912,0.122
8,3,4,16,16,18432,0.112
8,3,4,32,6,13824,0.163
8,3,4,32,16,36864,0.167
8,3,4,64,6,27648,0.263
8,3,4,64,16,73728,0.255
8,3,4,128,6,55296,0.447
8,3,4,128,16,147456,0.446
8,3,4,256,6,110592,0.384
8,3,4,256,16,294912,0.382
8,3,4,512,6,221184,0.683
8,3,4,512,16,589824,0.687
8,3,4,1024,6,442368,1.291
8,3,4,1024,16,1179648,1.294
8,5,1,3,6,57600,0.159
8,5,1,3,16,153600,0.146
8,5,1,6,6,115200,0.183
8,5,1,6,16,307200,0.111
8,5,1,16,6,307200,0.136
8,5,1,16,16,819200,0.134
8,5,1,32,6,614400,0.189
8,5,1,32,16,1638400,0.189
8,5,1,64,6,1228800,0.293
8,5,1,64,16,3276800,0.295
8,5,1,128,6,2457600,0.511
8,5,1,128,16,6553600,0.515
8,5,1,256,6,4915200,0.944
8,5,1,256,16,13107200,0.947
8,5,1,512,6,9830400,1.807
8,5,1,512,16,26214400,1.65
8,5,1,1024,6,19660800,3.201
8,5,1,1024,16,52428800,2.725
8,5,2,3,6,14400,0.151
8,5,2,3,16,38400,0.153
8,5,2,6,6,28800,0.117
8,5,2,6,16,76800,0.116
8,5,2,16,6,76800,0.131
8,5,2,16,16,204800,0.135
8,5,2,32,6,153600,0.187
8,5,2,32,16,409600,0.187
8,5,2,64,6,307200,0.3
8,5,2,64,16,819200,0.297
8,5,2,128,6,614400,0.509
8,5,2,128,16,1638400,0.514
8,5,2,256,6,1228800,0.787
8,5,2,256,16,3276800,0.788
8,5,2,512,6,2457600,1.432
8,5,2,512,16,6553600,1.442
8,5,2,1024,6,4915200,2.771
8,5,2,1024,16,13107200,1.656
8,5,4,3,6,3600,0.15
8,5,4,3,16,9600,0.166
8,5,4,6,6,7200,0.116
8,5,4,6,16,19200,0.129
8,5,4,16,6,19200,0.129
8,5,4,16,16,51200,0.13
8,5,4,32,6,38400,0.185
8,5,4,32,16,102400,0.198
8,5,4,64,6,76800,0.297
8,5,4,64,16,204800,0.296
8,5,4,128,6,153600,0.507
8,5,4,128,16,409600,0.507
8,5,4,256,6,307200,0.786
8,5,4,256,16,819200,0.789
8,5,4,512,6,614400,1.43
8,5,4,512,16,1638400,1.437
8,5,4,1024,6,1228800,2.781
8,5,4,1024,16,3276800,1.705
8,7,1,3,6,112896,0.114
8,7,1,3,16,301056,0.116
8,7,1,6,6,225792,0.119
8,7,1,6,16,602112,0.124
8,7,1,16,6,602112,0.186
8,7,1,16,16,1605632,0.181
8,7,1,32,6,1204224,0.295
8,7,1,32,16,3211264,0.295
8,7,1,64,6,2408448,0.501
8,7,1,64,16,6422528,0.512
8,7,1,128,6,4816896,0.929
8,7,1,128,16,12845056,0.931
8,7,1,256,6,9633792,1.771
8,7,1,256,16,25690112,1.776
8,7,1,512,6,19267584,3.211
8,7,1,512,16,51380224,1.673
8,7,1,1024,6,38535168,3.202
8,7,1,1024,16,102760448,2.585
8,7,2,3,6,28224,0.115
8,7,2,3,16,75264,0.114
8,7,2,6,6,56448,0.175
8,7,2,6,16,150528,0.12
8,7,2,16,6,150528,0.222
8,7,2,16,16,401408,0.185
8,7,2,32,6,301056,0.292
8,7,2,32,16,802816,0.325
8,7,2,64,6,602112,0.501
8,7,2,64,16,1605632,0.506
8,7,2,128,6,1204224,0.772
8,7,2,128,16,3211264,0.78
8,7,2,256,6,2408448,1.394
8,7,2,256,16,6422528,1.399
8,7,2,512,6,4816896,2.705
8,7,2,512,16,12845056,1.717
8,7,2,1024,6,9633792,3.525
8,7,2,1024,16,25690112,3.49
8,7,4,3,6,7056,0.114
8,7,4,3,16,18816,0.112
8,7,4,6,6,14112,0.121
8,7,4,6,16,37632,0.121
8,7,4,16,6,37632,0.181
8,7,4,16,16,100352,0.184
8,7,4,32,6,75264,0.287
8,7,4,32,16,200704,0.29
8,7,4,64,6,150528,0.5
8,7,4,64,16,401408,0.502
8,7,4,128,6,301056,0.768
8,7,4,128,16,802816,0.771
8,7,4,256,6,602112,1.397
8,7,4,256,16,1605632,1.403
8,7,4,512,6,1204224,2.706
8,7,4,512,16,3211264,2.597
8,7,4,1024,6,2408448,3.599
8,7,4,1024,16,6422528,2.851
7,1,1,3,6,1764,0.104
7,1,1,3,16,4704,0.158
7,1,1,6,6,3528,0.098
7,1,1,6,16,9408,0.116
7,1,1,16,6,9408,0.108
7,1,1,16,16,25088,0.123
7,1,1,32,6,18816,0.115
7,1,1,32,16,50176,0.125
7,1,1,64,6,37632,0.157
7,1,1,64,16,100352,0.119
7,1,1,128,6,75264,0.15
7,1,1,128,16,200704,0.114
7,1,1,256,6,150528,0.118
7,1,1,256,16,401408,0.138
7,1,1,512,6,301056,0.15
7,1,1,512,16,802816,0.155
7,1,1,1024,6,602112,0.221
7,1,1,1024,16,1605632,0.214
7,1,2,3,6,576,0.108
7,1,2,3,16,1536,0.11
7,1,2,6,6,1152,0.1
7,1,2,6,16,3072,0.108
7,1,2,16,6,3072,0.102
7,1,2,16,16,8192,0.111
7,1,2,32,6,6144,0.115
7,1,2,32,16,16384,0.116
7,1,2,64,6,12288,0.147
7,1,2,64,16,32768,0.134
7,1,2,128,6,24576,0.155
7,1,2,128,16,65536,0.154
7,1,2,256,6,49152,0.115
7,1,2,256,16,131072,0.127
7,1,2,512,6,98304,0.149
7,1,2,512,16,262144,0.152
7,1,2,1024,6,196608,0.226
7,1,2,1024,16,524288,0.215
7,1,4,3,6,144,0.098
7,1,4,3,16,384,0.137
7,1,4,6,6,288,0.101
7,1,4,6,16,768,0.117
7,1,4,16,6,768,0.108
7,1,4,16,16,2048,0.116
7,1,4,32,6,1536,0.119
7,1,4,32,16,4096,0.115
7,1,4,64,6,3072,0.15
7,1,4,64,16,8192,0.124
7,1,4,128,6,6144,0.156
7,1,4,128,16,16384,0.115
7,1,4,256,6,12288,0.131
7,1,4,256,16,32768,0.116
7,1,4,512,6,24576,0.151
7,1,4,512,16,65536,0.148
7,1,4,1024,6,49152,0.217
7,1,4,1024,16,131072,0.224
7,3,1,3,6,15876,0.139
7,3,1,3,16,42336,0.155
7,3,1,6,6,31752,0.142
7,3,1,6,16,84672,0.15
7,3,1,16,6,84672,0.117
7,3,1,16,16,225792,0.129
7,3,1,32,6,169344,0.147
7,3,1,32,16,451584,0.157
7,3,1,64,6,338688,0.14
7,3,1,64,16,903168,0.144
7,3,1,128,6,677376,0.149
7,3,1,128,16,1806336,0.141
7,3,1,256,6,1354752,0.142
7,3,1,256,16,3612672,0.176
7,3,1,512,6,2709504,0.162
7,3,1,512,16,7225344,0.196
7,3,1,1024,6,5419008,0.223
7,3,1,1024,16,14450688,0.283
7,3,2,3,6,5184,0.143
7,3,2,3,16,13824,0.14
7,3,2,6,6,10368,0.141
7,3,2,6,16,27648,0.142
7,3,2,16,6,27648,0.111
7,3,2,16,16,73728,0.11
7,3,2,32,6,55296,0.165
7,3,2,32,16,147456,0.171
7,3,2,64,6,110592,0.261
7,3,2,64,16,294912,0.268
7,3,2,128,6,221184,0.468
7,3,2,128,16,589824,0.475
7,3,2,256,6,442368,0.379
7,3,2,256,16,1179648,0.386
7,3,2,512,6,884736,0.694
7,3,2,512,16,2359296,0.687
7,3,2,1024,6,1769472,1.294
7,3,2,1024,16,4718592,1.292
7,3,4,3,6,1296,0.146
7,3,4,3,16,3456,0.155
7,3,4,6,6,2592,0.19
7,3,4,6,16,6912,0.153
7,3,4,16,6,6912,0.121
7,3,4,16,16,18432,0.113
7,3,4,32,6,13824,0.171
7,3,4,32,16,36864,0.171
7,3,4,64,6,27648,0.277
7,3,4,64,16,73728,0.279
7,3,4,128,6,55296,0.495
7,3,4,128,16,147456,0.498
7,3,4,256,6,110592,0.382
7,3,4,256,16,294912,0.38
7,3,4,512,6,221184,0.69
7,3,4,512,16,589824,0.688
7,3,4,1024,6,442368,1.287
7,3,4,1024,16,1179648,1.291
7,5,1,3,6,44100,0.154
7,5,1,3,16,117600,0.153
7,5,1,6,6,88200,0.113
7,5,1,6,16,235200,0.112
7,5,1,16,6,235200,0.134
7,5,1,16,16,627200,0.137
7,5,1,32,6,470400,0.187
7,5,1,32,16,1254400,0.188
7,5,1,64,6,940800,0.295
7,5,1,64,16,2508800,0.298
7,5,1,128,6,1881600,0.514
7,5,1,128,16,5017600,0.512
7,5,1,256,6,3763200,0.938
7,5,1,256,16,10035200,0.951
7,5,1,512,6,7526400,1.804
7,5,1,512,16,20070400,1.767
7,5,1,1024,6,15052800,3.205
7,5,1,1024,16,40140800,1.808
7,5,2,3,6,14400,0.148
7,5,2,3,16,38400,0.146
7,5,2,6,6,28800,0.126
7,5,2,6,16,76800,0.113
7,5,2,16,6,76800,0.134
7,5,2,16,16,204800,0.133
7,5,2,32,6,153600,0.187
7,5,2,32,16,409600,0.193
7,5,2,64,6,307200,0.294
7,5,2,64,16,819200,0.295
7,5,2,128,6,614400,0.509
7,5,2,128,16,1638400,0.52
7,5,2,256,6,1228800,0.781
7,5,2,256,16,3276800,0.784
7,5,2,512,6,2457600,1.43
7,5,2,512,16,6553600,1.431
7,5,2,1024,6,4915200,2.669
7,5,2,1024,16,13107200,1.897
7,5,4,3,6,3600,0.161
7,5,4,3,16,9600,0.149
7,5,4,6,6,7200,0.147
7,5,4,6,16,19200,0.119
7,5,4,16,6,19200,0.13
7,5,4,16,16,51200,0.132
7,5,4,32,6,38400,0.187
7,5,4,32,16,102400,0.185
7,5,4,64,6,76800,0.292
7,5,4,64,16,204800,0.294
7,5,4,128,6,153600,0.512
7,5,4,128,16,409600,0.516
7,5,4,256,6,307200,0.791
7,5,4,256,16,819200,0.8
7,5,4,512,6,614400,1.435
7,5,4,512,16,1638400,1.438
7,5,4,1024,6,1228800,2.78
7,5,4,1024,16,3276800,1.665
7,7,1,3,6,86436,0.143
7,7,1,3,16,230496,0.114
7,7,1,6,6,172872,0.12
7,7,1,6,16,460992,0.121
7,7,1,16,6,460992,0.204
7,7,1,16,16,1229312,0.189
7,7,1,32,6,921984,0.289
7,7,1,32,16,2458624,0.29
7,7,1,64,6,1843968,0.501
7,7,1,64,16,4917248,0.504
7,7,1,128,6,3687936,0.925
7,7,1,128,16,9834496,0.929
7,7,1,256,6,7375872,1.767
7,7,1,256,16,19668992,1.776
7,7,1,512,6,14751744,3.214
7,7,1,512,16,39337984,1.731
7,7,1,1024,6,29503488,3.2
7,7,1,1024,16,78675968,2.565
7,7,2,3,6,28224,0.111
7,7,2,3,16,75264,0.11
7,7,2,6,6,56448,0.117
7,7,2,6,16,150528,0.121
7,7,2,16,6,150528,0.189
7,7,2,16,16,401408,0.186
7,7,2,32,6,301056,0.314
7,7,2,32,16,802816,0.29
7,7,2,64,6,602112,0.512
7,7,2,64,16,1605632,0.509
7,7,2,128,6,1204224,0.761
7,7,2,128,16,3211264,0.766
7,7,2,256,6,2408448,1.407
7,7,2,256,16,6422528,1.401
7,7,2,512,6,4816896,2.633
7,7,2,512,16,12845056,1.821
7,7,2,1024,6,9633792,3.471
7,7,2,1024,16,25690112,2.757
7,7,4,3,6,7056,0.108
7,7,4,3,16,18816,0.112
7,7,4,6,6,14112,0.133
7,7,4,6,16,37632,0.121
7,7,4,16,6,37632,0.183
7,7,4,16,16,100352,0.183
7,7,4,32,6,75264,0.298
7,7,4,32,16,200704,0.294
7,7,4,64,6,150528,0.508
7,7,4,64,16,401408,0.501
7,7,4,128,6,301056,0.765
7,7,4,128,16,802816,0.775
7,7,4,256,6,602112,1.4
7,7,4,256,16,1605632,1.4
7,7,4,512,6,1204224,2.702
7,7,4,512,16,3211264,2.656
7,7,4,1024,6,2408448,4.329
7,7,4,1024,16,6422528,3.138
1,1,1,3,6,36,0.099
1,1,1,3,16,96,0.121
1,1,1,6,6,72,0.118
1,1,1,6,16,192,0.113
1,1,1,16,6,192,0.103
1,1,1,16,16,512,0.106
1,1,1,32,6,384,0.11
1,1,1,32,16,1024,0.117
1,1,1,64,6,768,0.108
1,1,1,64,16,2048,0.118
1,1,1,128,6,1536,0.109
1,1,1,128,16,4096,0.112
1,1,1,256,6,3072,0.117
1,1,1,256,16,8192,0.114
1,1,1,512,6,6144,0.157
1,1,1,512,16,16384,0.14
1,1,1,1024,6,12288,0.214
1,1,1,1024,16,32768,0.227
224,1,1,6,3,1806336,0.136
224,1,1,6,6,3612672,0.138
224,1,1,6,16,9633792,0.185
224,1,1,6,32,19267584,0.232
224,1,1,6,64,38535168,0.333
224,1,1,6,128,77070336,0.53
224,1,1,6,256,154140672,0.903
224,1,1,6,512,308281344,1.66
224,1,1,6,1024,616562688,3.125
224,1,1,16,3,4816896,0.146
224,1,1,16,6,9633792,0.154
224,1,1,16,16,25690112,0.202
224,1,1,16,32,51380224,0.248
224,1,1,16,64,102760448,0.344
224,1,1,16,128,205520896,0.545
224,1,1,16,256,411041792,0.929
224,1,1,16,512,822083584,1.678
224,1,1,16,1024,1644167168,3.124
224,1,2,6,3,451584,0.138
224,1,2,6,6,903168,0.148
224,1,2,6,16,2408448,0.197
224,1,2,6,32,4816896,0.179
224,1,2,6,64,9633792,0.178
224,1,2,6,128,19267584,0.239
224,1,2,6,256,38535168,0.318
224,1,2,6,512,77070336,0.513
224,1,2,6,1024,154140672,0.884
224,1,2,16,3,1204224,0.143
224,1,2,16,6,2408448,0.149
224,1,2,16,16,6422528,0.179
224,1,2,16,32,12845056,0.184
224,1,2,16,64,25690112,0.199
224,1,2,16,128,51380224,0.257
224,1,2,16,256,102760448,0.362
224,1,2,16,512,205520896,0.573
224,1,2,16,1024,411041792,0.999
224,1,4,6,3,112896,0.152
224,1,4,6,6,225792,0.148
224,1,4,6,16,602112,0.175
224,1,4,6,32,1204224,0.176
224,1,4,6,64,2408448,0.181
224,1,4,6,128,4816896,0.185
224,1,4,6,256,9633792,0.18
224,1,4,6,512,19267584,0.228
224,1,4,6,1024,38535168,0.326
224,1,4,16,3,301056,0.148
224,1,4,16,6,602112,0.147
224,1,4,16,16,1605632,0.183
224,1,4,16,32,3211264,0.179
224,1,4,16,64,6422528,0.185
224,1,4,16,128,12845056,0.178
224,1,4,16,256,25690112,0.186
224,1,4,16,512,51380224,0.252
224,1,4,16,1024,102760448,0.357
224,3,1,6,3,16257024,0.239
224,3,1,6,6,32514048,0.247
224,3,1,6,16,86704128,0.264
224,3,1,6,32,173408256,0.293
224,3,1,6,64,346816512,0.406
224,3,1,6,128,693633024,0.677
224,3,1,6,256,1387266048,1.206
224,3,1,6,512,2774532096,2.256
224,3,1,6,1024,5549064192,3.898
224,3,1,16,3,43352064,0.252
224,3,1,16,6,86704128,0.277
224,3,1,16,16,231211008,0.369
224,3,1,16,32,462422016,0.392
224,3,1,16,64,924844032,0.618
224,3,1,16,128,1849688064,1.08
224,3,1,16,256,3699376128,1.998
224,3,1,16,512,7398752256,3.75
224,3,1,16,1024,14797504512,6.088
224,3,2,6,3,4064256,0.184
224,3,2,6,6,8128512,0.172
224,3,2,6,16,21676032,0.176
224,3,2,6,32,43352064,0.179
224,3,2,6,64,86704128,0.216
224,3,2,6,128,173408256,0.302
224,3,2,6,256,346816512,0.438
224,3,2,6,512,693633024,0.735
224,3,2,6,1024,1387266048,1.325
224,3,2,16,3,10838016,0.219
224,3,2,16,6,21676032,0.221
224,3,2,16,16,57802752,0.225
224,3,2,16,32,115605504,0.25
224,3,2,16,64,231211008,0.289
224,3,2,16,128,462422016,0.441
224,3,2,16,256,924844032,0.682
224,3,2,16,512,1849688064,1.223
224,3,2,16,1024,3699376128,2.282
224,3,4,6,3,1016064,0.176
224,3,4,6,6,2032128,0.178
224,3,4,6,16,5419008,0.176
224,3,4,6,32,10838016,0.185
224,3,4,6,64,21676032,0.181
224,3,4,6,128,43352064,0.186
224,3,4,6,256,86704128,0.215
224,3,4,6,512,173408256,0.315
224,3,4,6,1024,346816512,0.47
224,3,4,16,3,2709504,0.191
224,3,4,16,6,5419008,0.185
224,3,4,16,16,14450688,0.19
224,3,4,16,32,28901376,0.189
224,3,4,16,64,57802752,0.224
224,3,4,16,128,115605504,0.231
224,3,4,16,256,231211008,0.305
224,3,4,16,512,462422016,0.485
224,3,4,16,1024,924844032,0.754
224,5,1,6,3,45158400,0.636
224,5,1,6,6,90316800,0.39
224,5,1,6,16,240844800,0.417
224,5,1,6,32,481689600,0.462
224,5,1,6,64,963379200,0.644
224,5,1,6,128,1926758400,1.116
224,5,1,6,256,3853516800,2.081
224,5,1,6,512,7707033600,3.615
224,5,1,6,1024,15414067200,5.098
224,5,1,16,3,120422400,0.348
224,5,1,16,6,240844800,0.673
224,5,1,16,16,642252800,0.758
224,5,1,16,32,1284505600,0.812
224,5,1,16,64,2569011200,1.213
224,5,1,16,128,5138022400,2.262
224,5,1,16,256,10276044800,4.217
224,5,1,16,512,20552089600,6.212
224,5,1,16,1024,41104179200,8.887
224,5,2,6,3,11289600,0.205
224,5,2,6,6,22579200,0.208
224,5,2,6,16,60211200,0.226
224,5,2,6,32,120422400,0.247
224,5,2,6,64,240844800,0.29
224,5,2,6,128,481689600,0.454
224,5,2,6,256,963379200,0.705
224,5,2,6,512,1926758400,1.258
224,5,2,6,1024,3853516800,2.34
224,5,2,16,3,30105600,0.288
224,5,2,16,6,60211200,0.307
224,5,2,16,16,160563200,0.34
224,5,2,16,32,321126400,0.353
224,5,2,16,64,642252800,0.477
224,5,2,16,128,1284505600,0.708
224,5,2,16,256,2569011200,1.223
224,5,2,16,512,5138022400,2.295
224,5,2,16,1024,10276044800,4.113
224,5,4,6,3,2822400,0.207
224,5,4,6,6,5644800,0.198
224,5,4,6,16,15052800,0.2
224,5,4,6,32,30105600,0.197
224,5,4,6,64,60211200,0.218
224,5,4,6,128,120422400,0.237
224,5,4,6,256,240844800,0.304
224,5,4,6,512,481689600,0.494
224,5,4,6,1024,963379200,0.776
224,5,4,16,3,7526400,0.236
224,5,4,16,6,15052800,0.238
224,5,4,16,16,40140800,0.236
224,5,4,16,32,80281600,0.243
224,5,4,16,64,160563200,0.262
224,5,4,16,128,321126400,0.349
224,5,4,16,256,642252800,0.472
224,5,4,16,512,1284505600,0.702
224,5,4,16,1024,2569011200,1.242
224,7,1,6,3,88510464,0.808
224,7,1,6,6,177020928,0.823
224,7,1,6,16,472055808,0.874
224,7,1,6,32,944111616,0.965
224,7,1,6,64,1888223232,1.029
224,7,1,6,128,3776446464,1.816
224,7,1,6,256,7552892928,3.253
224,7,1,6,512,15105785856,4.485
224,7,1,6,1024,30211571712,7.672
224,7,1,16,3,236027904,0.537
224,7,1,16,6,472055808,0.992
224,7,1,16,16,1258815488,1.281
224,7,1,16,32,2517630976,1.36
224,7,1,16,64,5035261952,4.339
224,7,1,16,128,10070523904,5.733
224,7,1,16,256,20141047808,8.16
224,7,1,16,512,40282095616,16.522
224,7,1,16,1024,80564191232,34.706
224,7,2,6,3,22127616,0.179
224,7,2,6,6,44255232,0.178
224,7,2,6,16,118013952,0.278
224,7,2,6,32,236027904,0.287
224,7,2,6,64,472055808,0.382
224,7,2,6,128,944111616,0.562
